Provinsi,Kabupaten,No,Komoditas,Satuan,2020,2021,2022,2023,2024,2025
Cilegon,Cilegon,9,UBIKAYU / KETELA POHON,Ha,20.0,175.8,72.3,0.0,0.0,0.0
Serang,Serang,1,JAGUNG,Ha,15.0,21.5,34.0,0.0,0.0,0.0
Serang,Serang,2,KACANG HIJAU,Ha,10.5,6.0,15.3,0.0,0.0,0.0
Serang,Serang,3,KACANG TANAH,Ha,86.0,118.0,79.8,0.0,0.0,0.0
Serang,Serang,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,5,PADI,Ha,13662.57,11654.48,10856.62,10500.96,11010.11,0.0
Serang,Serang,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Serang,Serang,8,UBIJALAR,Ha,8.0,3.0,12.0,0.0,0.0,0.0
Serang,Serang,9,UBIKAYU / KETELA POHON,Ha,27.0,32.0,42.5,0.0,0.0,0.0
Tangerang,Tangerang Selatan,1,JAGUNG,Ha,4.0,3.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,3,KACANG TANAH,Ha,6.0,6.0,7.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,5,PADI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tangerang,Tangerang Selatan,8,UBIJALAR,Ha,4.0,2.0,0.1,0.0,0.0,0.0
Tangerang,Tangerang Selatan,9,UBIKAYU / KETELA POHON,Ha,24.0,17.0,14.7,0.0,0.0,0.0
Jembrana,Jembrana,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Jembrana,Jembrana,2,KACANG HIJAU,Ha,150.2,69.0,25.5,0.0,0.0,0.0
Jembrana,Jembrana,3,KACANG TANAH,Ha,71.1,15.6,31.0,1.92,0.0,0.0
Jembrana,Jembrana,4,KEDELAI,Ha,731.4,647.5,1056.9,1135.9,0.0,0.0
Jembrana,Jembrana,5,PADI,Ha,9000.91,9458.17,10449.95,10277.69,8874.59,0.0
Jembrana,Jembrana,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Jembrana,Jembrana,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Jembrana,Jembrana,8,UBIJALAR,Ha,0.9,1.3,0.0,0.0,0.0,0.0
Jembrana,Jembrana,9,UBIKAYU / KETELA POHON,Ha,7.0,21.5,8.0,8.0,0.0,0.0
Tabanan,Tabanan,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tabanan,Tabanan,2,KACANG HIJAU,Ha,0.0,4.8,0.0,0.0,0.0,0.0
Tabanan,Tabanan,3,KACANG TANAH,Ha,2.0,7.9,0.0,0.0,0.0,0.0
Tabanan,Tabanan,4,KEDELAI,Ha,109.6,538.2,366.1,883.17,0.0,0.0
Tabanan,Tabanan,5,PADI,Ha,25269.58,29211.74,29039.47,28190.36,26906.39,0.0
Tabanan,Tabanan,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tabanan,Tabanan,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tabanan,Tabanan,8,UBIJALAR,Ha,13.5,14.4,3.8,5.76,0.0,0.0
Tabanan,Tabanan,9,UBIKAYU / KETELA POHON,Ha,58.6,92.8,62.3,55.68,0.0,0.0
Badung,Badung,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Badung,Badung,2,KACANG HIJAU,Ha,42.2,0.0,6.7,0.0,0.0,0.0
Badung,Badung,3,KACANG TANAH,Ha,90.6,50.6,51.9,40.2,0.0,0.0
Badung,Badung,4,KEDELAI,Ha,22.8,77.7,273.7,351.31,0.0,0.0
Badung,Badung,5,PADI,Ha,13628.96,14825.85,15316.8,15329.63,14012.66,0.0
Badung,Badung,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Badung,Badung,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Badung,Badung,8,UBIJALAR,Ha,177.3,48.3,39.5,37.0,0.0,0.0
Badung,Badung,9,UBIKAYU / KETELA POHON,Ha,187.9,121.4,186.6,57.76,0.0,0.0
Gianyar,Gianyar,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gianyar,Gianyar,2,KACANG HIJAU,Ha,0.0,2.9,2.9,0.0,0.0,0.0
Gianyar,Gianyar,3,KACANG TANAH,Ha,105.4,103.3,46.9,12.63,0.0,0.0
Gianyar,Gianyar,4,KEDELAI,Ha,84.3,108.4,32.1,24.86,0.0,0.0
Gianyar,Gianyar,5,PADI,Ha,15156.78,19557.88,20565.54,18224.45,18827.7,0.0
Gianyar,Gianyar,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gianyar,Gianyar,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Gianyar,Gianyar,8,UBIJALAR,Ha,134.3,79.2,69.4,68.76,0.0,0.0
Gianyar,Gianyar,9,UBIKAYU / KETELA POHON,Ha,55.3,58.9,64.5,69.46,0.0,0.0
Klungkung,Klungkung,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Klungkung,Klungkung,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Klungkung,Klungkung,3,KACANG TANAH,Ha,418.7,478.8,596.9,408.08,0.0,0.0
Klungkung,Klungkung,4,KEDELAI,Ha,289.6,215.4,337.0,469.55,0.0,0.0
Klungkung,Klungkung,5,PADI,Ha,3768.06,3970.02,4177.71,4407.93,3957.41,0.0
Klungkung,Klungkung,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Klungkung,Klungkung,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Klungkung,Klungkung,8,UBIJALAR,Ha,41.4,37.5,23.9,16.32,0.0,0.0
Klungkung,Klungkung,9,UBIKAYU / KETELA POHON,Ha,385.2,836.5,892.0,894.0,0.0,0.0
Bangli,Bangli,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bangli,Bangli,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bangli,Bangli,3,KACANG TANAH,Ha,344.8,329.7,225.4,198.74,0.0,0.0
Bangli,Bangli,4,KEDELAI,Ha,1.0,30.6,2.9,2.87,0.0,0.0
Bangli,Bangli,5,PADI,Ha,2736.93,3883.67,4042.39,3935.4,3419.26,0.0
Bangli,Bangli,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bangli,Bangli,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bangli,Bangli,8,UBIJALAR,Ha,491.3,494.6,442.5,384.93,0.0,0.0
Bangli,Bangli,9,UBIKAYU / KETELA POHON,Ha,116.6,67.6,46.5,112.75,0.0,0.0
Karang,Karang Asem,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Karang,Karang Asem,2,KACANG HIJAU,Ha,0.0,0.0,0.1,0.0,0.0,0.0
Karang,Karang Asem,3,KACANG TANAH,Ha,2222.7,2346.5,2416.1,2410.68,0.0,0.0
Karang,Karang Asem,4,KEDELAI,Ha,0.0,19.3,0.6,34.07,0.0,0.0
Karang,Karang Asem,5,PADI,Ha,6978.92,6827.25,8536.23,7651.87,8000.98,0.0
Karang,Karang Asem,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Karang,Karang Asem,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Karang,Karang Asem,8,UBIJALAR,Ha,796.5,637.7,825.6,782.2,0.0,0.0
Karang,Karang Asem,9,UBIKAYU / KETELA POHON,Ha,4542.7,4399.5,8072.1,4273.96,0.0,0.0
Buleleng,Buleleng,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buleleng,Buleleng,2,KACANG HIJAU,Ha,92.4,139.8,151.1,0.0,0.0,0.0
Buleleng,Buleleng,3,KACANG TANAH,Ha,1422.1,1150.9,960.7,920.57,0.0,0.0
Buleleng,Buleleng,4,KEDELAI,Ha,2.9,2.1,2.0,1.05,0.0,0.0
Buleleng,Buleleng,5,PADI,Ha,11288.99,14112.22,16187.35,16885.6,16341.2,0.0
Buleleng,Buleleng,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buleleng,Buleleng,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Buleleng,Buleleng,8,UBIJALAR,Ha,2.9,3.8,2.1,0.96,0.0,0.0
Buleleng,Buleleng,9,UBIKAYU / KETELA POHON,Ha,400.0,586.0,631.0,228.0,0.0,0.0
Denpasar,Denpasar,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Denpasar,Denpasar,2,KACANG HIJAU,Ha,0.0,0.0,1.9,0.0,0.0,0.0
Denpasar,Denpasar,3,KACANG TANAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Denpasar,Denpasar,4,KEDELAI,Ha,1.9,32.7,4.9,1.92,0.0,0.0
Denpasar,Denpasar,5,PADI,Ha,3151.56,3354.51,4005.18,3611.13,3463.74,0.0
Denpasar,Denpasar,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Denpasar,Denpasar,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Denpasar,Denpasar,8,UBIJALAR,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Denpasar,Denpasar,9,UBIKAYU / KETELA POHON,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Barat,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Barat,2,KACANG HIJAU,Ha,61.0,338.2,140.8,0.0,0.0,0.0
Lombok,Lombok Barat,3,KACANG TANAH,Ha,477.4,757.9,78.1,0.0,0.0,0.0
Lombok,Lombok Barat,4,KEDELAI,Ha,1069.1,535.5,70.6,0.0,0.0,0.0
Lombok,Lombok Barat,5,PADI,Ha,25480.19,25412.89,26862.66,26302.61,24859.51,0.0
Lombok,Lombok Barat,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Barat,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Barat,8,UBIJALAR,Ha,83.6,757.9,340.4,0.0,0.0,0.0
Lombok,Lombok Barat,9,UBIKAYU / KETELA POHON,Ha,188.8,176.1,140.8,0.0,0.0,0.0
Lombok,Lombok Tengah,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Tengah,2,KACANG HIJAU,Ha,840.4,1212.7,67.2,0.0,0.0,0.0
Lombok,Lombok Tengah,3,KACANG TANAH,Ha,2496.1,2467.2,1315.9,0.0,0.0,0.0
Lombok,Lombok Tengah,4,KEDELAI,Ha,5367.3,5103.9,162.3,0.0,0.0,0.0
Lombok,Lombok Tengah,5,PADI,Ha,72405.33,71897.08,70264.03,72413.84,70777.87,0.0
Lombok,Lombok Tengah,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Tengah,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Tengah,8,UBIJALAR,Ha,246.6,2467.2,2366.7,0.0,0.0,0.0
Lombok,Lombok Tengah,9,UBIKAYU / KETELA POHON,Ha,152.0,151.5,67.2,0.0,0.0,0.0
Lombok,Lombok Timur,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Timur,2,KACANG HIJAU,Ha,659.6,253.0,760.8,0.0,0.0,0.0
Lombok,Lombok Timur,3,KACANG TANAH,Ha,501.8,957.4,207.1,0.0,0.0,0.0
Lombok,Lombok Timur,4,KEDELAI,Ha,1477.9,1089.3,220.0,0.0,0.0,0.0
Lombok,Lombok Timur,5,PADI,Ha,45790.71,45172.64,42712.9,44699.88,47390.38,0.0
Lombok,Lombok Timur,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Timur,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Timur,8,UBIJALAR,Ha,234.4,957.4,686.0,0.0,0.0,0.0
Lombok,Lombok Timur,9,UBIKAYU / KETELA POHON,Ha,741.9,677.7,760.8,0.0,0.0,0.0
Sumbawa,Sumbawa,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sumbawa,Sumbawa,2,KACANG HIJAU,Ha,6427.3,10875.8,105.0,0.0,0.0,0.0
Sumbawa,Sumbawa,3,KACANG TANAH,Ha,209.7,2399.3,8559.8,0.0,0.0,0.0
Sumbawa,Sumbawa,4,KEDELAI,Ha,442.4,92.6,5.0,0.0,0.0,0.0
Sumbawa,Sumbawa,5,PADI,Ha,51727.84,55839.8,55173.06,56579.25,53470.91,0.0
Sumbawa,Sumbawa,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sumbawa,Sumbawa,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sumbawa,Sumbawa,8,UBIJALAR,Ha,88.5,2399.3,626.5,0.0,0.0,0.0
Sumbawa,Sumbawa,9,UBIKAYU / KETELA POHON,Ha,111.0,111.0,105.0,0.0,0.0,0.0
Dompu,Dompu,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Dompu,Dompu,2,KACANG HIJAU,Ha,5011.0,3467.8,10.0,0.0,0.0,0.0
Dompu,Dompu,3,KACANG TANAH,Ha,375.7,420.7,4243.1,0.0,0.0,0.0
Dompu,Dompu,4,KEDELAI,Ha,10575.0,2398.2,13.7,0.0,0.0,0.0
Dompu,Dompu,5,PADI,Ha,18146.74,17986.33,16206.83,18977.98,21724.89,0.0
Dompu,Dompu,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Dompu,Dompu,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Dompu,Dompu,8,UBIJALAR,Ha,34.5,420.7,376.8,0.0,0.0,0.0
Dompu,Dompu,9,UBIKAYU / KETELA POHON,Ha,12.9,13.9,10.0,0.0,0.0,0.0
Bima,Bima,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bima,Bima,2,KACANG HIJAU,Ha,1322.2,1797.6,367.0,0.0,0.0,0.0
Bima,Bima,3,KACANG TANAH,Ha,11035.4,11725.8,479.0,0.0,0.0,0.0
Bima,Bima,4,KEDELAI,Ha,3143.3,3060.3,9.7,0.0,0.0,0.0
Bima,Bima,5,PADI,Ha,38049.33,36989.81,35364.79,44474.36,42201.82,0.0
Bima,Bima,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bima,Bima,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bima,Bima,8,UBIJALAR,Ha,141.9,11725.8,8733.0,0.0,0.0,0.0
Bima,Bima,9,UBIKAYU / KETELA POHON,Ha,181.0,619.8,367.0,0.0,0.0,0.0
Sumbawa,Sumbawa Barat,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sumbawa,Sumbawa Barat,2,KACANG HIJAU,Ha,1437.0,343.7,0.0,0.0,0.0,0.0
Sumbawa,Sumbawa Barat,3,KACANG TANAH,Ha,149.5,41.0,75.1,0.0,0.0,0.0
Sumbawa,Sumbawa Barat,4,KEDELAI,Ha,45.1,11.5,1.0,0.0,0.0,0.0
Sumbawa,Sumbawa Barat,5,PADI,Ha,11829.87,12632.66,12951.23,13657.08,10544.63,0.0
Sumbawa,Sumbawa Barat,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sumbawa,Sumbawa Barat,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sumbawa,Sumbawa Barat,8,UBIJALAR,Ha,28.2,41.0,12.5,0.0,0.0,0.0
Sumbawa,Sumbawa Barat,9,UBIKAYU / KETELA POHON,Ha,26.3,5.9,0.0,0.0,0.0,0.0
Lombok,Lombok Utara,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Utara,2,KACANG HIJAU,Ha,5.0,11.8,145.0,0.0,0.0,0.0
Lombok,Lombok Utara,3,KACANG TANAH,Ha,3836.2,3676.0,3.5,0.0,0.0,0.0
Lombok,Lombok Utara,4,KEDELAI,Ha,0.0,0.0,19.0,0.0,0.0,0.0
Lombok,Lombok Utara,5,PADI,Ha,4719.53,5341.13,5673.62,5337.05,6070.36,0.0
Lombok,Lombok Utara,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Utara,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lombok,Lombok Utara,8,UBIJALAR,Ha,23.4,3676.0,1770.1,0.0,0.0,0.0
Lombok,Lombok Utara,9,UBIKAYU / KETELA POHON,Ha,712.6,837.3,145.0,0.0,0.0,0.0
Mataram,Mataram,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mataram,Mataram,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mataram,Mataram,3,KACANG TANAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mataram,Mataram,4,KEDELAI,Ha,5.8,0.0,0.0,0.0,0.0,0.0
Mataram,Mataram,5,PADI,Ha,2482.77,2623.13,2556.73,2548.21,2338.93,0.0
Mataram,Mataram,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mataram,Mataram,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mataram,Mataram,8,UBIJALAR,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mataram,Mataram,9,UBIKAYU / KETELA POHON,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bima,Bima,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bima,Bima,2,KACANG HIJAU,Ha,29.2,29.2,45.0,0.0,0.0,0.0
Bima,Bima,3,KACANG TANAH,Ha,268.9,178.1,43.8,0.0,0.0,0.0
Bima,Bima,4,KEDELAI,Ha,130.3,98.4,0.0,0.0,0.0,0.0
Bima,Bima,5,PADI,Ha,2828.51,2316.41,2327.03,2521.88,2338.53,0.0
Bima,Bima,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bima,Bima,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bima,Bima,8,UBIJALAR,Ha,0.0,178.1,85.7,0.0,0.0,0.0
Bima,Bima,9,UBIKAYU / KETELA POHON,Ha,0.0,59.0,45.0,0.0,0.0,0.0
Sumba,Sumba Barat,1,JAGUNG,Ha,6010.9,4920.0,4288.5,0.0,0.0,0.0
Sumba,Sumba Barat,2,KACANG HIJAU,Ha,8.0,134.0,128.0,0.0,0.0,0.0
Sumba,Sumba Barat,3,KACANG TANAH,Ha,4.0,16.0,12.0,0.0,0.0,0.0
Sumba,Sumba Barat,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sumba,Sumba Barat,5,PADI,Ha,7214.53,8559.31,8953.78,8525.03,756.86,0.0
Sumba,Sumba Barat,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sumba,Sumba Barat,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sumba,Sumba Barat,8,UBIJALAR,Ha,63.0,45.0,75.0,0.0,0.0,0.0
Sumba,Sumba Barat,9,UBIKAYU / KETELA POHON,Ha,548.0,395.0,276.0,0.0,0.0,0.0
Sumba,Sumba Timur,1,JAGUNG,Ha,14714.6,12354.9,8467.9,0.0,0.0,0.0
Sumba,Sumba Timur,2,KACANG HIJAU,Ha,331.0,129.0,54.0,0.0,0.0,0.0
Sumba,Sumba Timur,3,KACANG TANAH,Ha,1237.3,1184.0,671.0,0.0,0.0,0.0
Sumba,Sumba Timur,4,KEDELAI,Ha,4.0,20.0,17.0,0.0,0.0,0.0
Sumba,Sumba Timur,5,PADI,Ha,15517.69,15866.87,14602.19,15711.13,672.6,0.0
Sumba,Sumba Timur,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sumba,Sumba Timur,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sumba,Sumba Timur,8,UBIJALAR,Ha,430.0,309.0,291.0,0.0,0.0,0.0
Sumba,Sumba Timur,9,UBIKAYU / KETELA POHON,Ha,1483.0,1330.0,1248.0,0.0,0.0,0.0
Kupang,Kupang,1,JAGUNG,Ha,19022.1,17174.3,17550.0,0.0,0.0,0.0
Kupang,Kupang,2,KACANG HIJAU,Ha,296.4,378.2,143.9,0.0,0.0,0.0
Kupang,Kupang,3,KACANG TANAH,Ha,974.6,1057.2,536.0,0.0,0.0,0.0
Kupang,Kupang,4,KEDELAI,Ha,0.0,89.0,0.0,0.0,0.0,0.0
Kupang,Kupang,5,PADI,Ha,14974.59,16497.65,15479.07,18609.03,526.94,0.0
Kupang,Kupang,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kupang,Kupang,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kupang,Kupang,8,UBIJALAR,Ha,193.8,132.0,92.0,0.0,0.0,0.0
Kupang,Kupang,9,UBIKAYU / KETELA POHON,Ha,2379.7,953.8,676.0,0.0,0.0,0.0
Timor,Timor Tengah Selatan,1,JAGUNG,Ha,70940.1,70212.6,73490.0,0.0,0.0,0.0
Timor,Timor Tengah Selatan,2,KACANG HIJAU,Ha,1771.0,1049.0,1317.0,0.0,0.0,0.0
Timor,Timor Tengah Selatan,3,KACANG TANAH,Ha,1074.0,2382.0,1863.0,0.0,0.0,0.0
Timor,Timor Tengah Selatan,4,KEDELAI,Ha,5.0,1.0,0.0,0.0,0.0,0.0
Timor,Timor Tengah Selatan,5,PADI,Ha,3604.5,3345.01,3345.01,3888.33,427.46,0.0
Timor,Timor Tengah Selatan,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Timor,Timor Tengah Selatan,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Timor,Timor Tengah Selatan,8,UBIJALAR,Ha,349.0,236.0,153.0,0.0,0.0,0.0
Timor,Timor Tengah Selatan,9,UBIKAYU / KETELA POHON,Ha,6014.0,5292.0,4643.0,0.0,0.0,0.0
Timor,Timor Tengah Utara,1,JAGUNG,Ha,18377.3,18844.6,18034.7,0.0,0.0,0.0
Timor,Timor Tengah Utara,2,KACANG HIJAU,Ha,327.0,528.7,275.9,0.0,0.0,0.0
Timor,Timor Tengah Utara,3,KACANG TANAH,Ha,1242.0,1690.3,1969.5,0.0,0.0,0.0
Timor,Timor Tengah Utara,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Timor,Timor Tengah Utara,5,PADI,Ha,3515.41,7684.69,7440.85,9634.62,69.81,0.0
Timor,Timor Tengah Utara,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Timor,Timor Tengah Utara,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Timor,Timor Tengah Utara,8,UBIJALAR,Ha,152.0,158.5,76.2,0.0,0.0,0.0
Timor,Timor Tengah Utara,9,UBIKAYU / KETELA POHON,Ha,3161.0,1659.5,3957.5,0.0,0.0,0.0
Alor,Alor,1,JAGUNG,Ha,9130.6,8448.8,9382.0,0.0,0.0,0.0
Alor,Alor,2,KACANG HIJAU,Ha,247.0,181.0,86.0,0.0,0.0,0.0
Alor,Alor,3,KACANG TANAH,Ha,39.0,44.0,60.0,0.0,0.0,0.0
Alor,Alor,4,KEDELAI,Ha,30.0,0.0,0.0,0.0,0.0,0.0
Alor,Alor,5,PADI,Ha,946.91,950.89,1188.15,617.72,0.0,0.0
Alor,Alor,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Alor,Alor,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Alor,Alor,8,UBIJALAR,Ha,170.0,187.0,255.0,0.0,0.0,0.0
Alor,Alor,9,UBIKAYU / KETELA POHON,Ha,2777.0,2435.5,2898.0,0.0,0.0,0.0
Lembata,Lembata,1,JAGUNG,Ha,8739.0,10894.0,9753.3,0.0,0.0,0.0
Lembata,Lembata,2,KACANG HIJAU,Ha,169.0,149.0,46.0,0.0,0.0,0.0
Lembata,Lembata,3,KACANG TANAH,Ha,1098.0,622.0,1102.4,0.0,0.0,0.0
Lembata,Lembata,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lembata,Lembata,5,PADI,Ha,1161.67,220.15,45.54,280.64,0.0,0.0
Lembata,Lembata,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lembata,Lembata,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lembata,Lembata,8,UBIJALAR,Ha,89.0,127.0,120.0,0.0,0.0,0.0
Lembata,Lembata,9,UBIKAYU / KETELA POHON,Ha,2042.0,2037.0,1421.0,0.0,0.0,0.0
Flores,Flores Timur,1,JAGUNG,Ha,12912.4,11787.4,11766.3,0.0,0.0,0.0
Flores,Flores Timur,2,KACANG HIJAU,Ha,761.0,529.0,517.0,0.0,0.0,0.0
Flores,Flores Timur,3,KACANG TANAH,Ha,946.0,693.0,892.0,0.0,0.0,0.0
Flores,Flores Timur,4,KEDELAI,Ha,1.0,0.0,0.0,0.0,0.0,0.0
Flores,Flores Timur,5,PADI,Ha,3277.97,3116.53,3283.54,2826.99,199.9,0.0
Flores,Flores Timur,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Flores,Flores Timur,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Flores,Flores Timur,8,UBIJALAR,Ha,41.0,43.6,40.2,0.0,0.0,0.0
Flores,Flores Timur,9,UBIKAYU / KETELA POHON,Ha,3626.0,2429.0,2687.1,0.0,0.0,0.0
Sikka,Sikka,1,JAGUNG,Ha,13016.2,13313.9,13732.6,0.0,0.0,0.0
Sikka,Sikka,2,KACANG HIJAU,Ha,1384.6,2029.2,1693.9,0.0,0.0,0.0
Sikka,Sikka,3,KACANG TANAH,Ha,1506.5,1850.5,1571.8,0.0,0.0,0.0
Sikka,Sikka,4,KEDELAI,Ha,0.0,10.0,0.0,0.0,0.0,0.0
Sikka,Sikka,5,PADI,Ha,3898.83,2785.66,3211.93,3169.86,81.09,0.0
Sikka,Sikka,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sikka,Sikka,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sikka,Sikka,8,UBIJALAR,Ha,624.4,690.0,664.6,0.0,0.0,0.0
Sikka,Sikka,9,UBIKAYU / KETELA POHON,Ha,5929.1,6151.6,3960.1,0.0,0.0,0.0
Ende,Ende,1,JAGUNG,Ha,4894.9,4502.1,3730.9,0.0,0.0,0.0
